PESEL;Name;Surname
54052721588;Adam;Kacera
21052348379;Alicja;Kachel
63051084430;Alicja;Abaszyn
80111467821;Paulina;Babko
17032051466;Dominik;Kaczmarek
58110390522;Mateusz;Abarowicz
72090462195;Natalia;Kachel
41081067544;Adam;Kacprzak
36062771856;Magdalena;Rumianek
75102736298;Aleksanda;Kaczka
50090847191;Natalia;B³aszczyk
51102789588;Konrad;Jaskó³ka
84020796381;Martyna;Abarowicz
33080839434;Natalia;Baczak
75092451124;Mateusz;Struœ
82042541971;Aleksander;Abelec
47012142862;Alicja;Trawa
13052226623;Paulina;Abelec
22050898461;Klaudia;Kabela
28080441209;Magdalena;Babko
23091814048;Joanna;Kadula
37052453488;Konrad;B³aszczyk
36122232961;Magdalena;Kaczka
42061088194;Daria;Kacera
21102429084;Piotr;O³ówek
37090896754;Daria;Kadaœ
49042865825;Krzysztof;Abarowicz
83070438460;Konrad;Kaczanka
80101065178;Sebastian;Sosna
67111099659;Martyna;Rumianek
39020337930;Aleksanda;Abarowicz
84060785119;Aleksanda;Rumianek
96070443620;Piotr;Ró¿a
05042754593;Konrad;Kaczmarzyk
14010760704;Jakub;B³aszczyk
42010853903;Dominik;Kadaœ
09091870998;Aleksanda;Brzoza
95041439514;Aleksanda;Wróbel
62030918062;Magdalena;Bachara
16072870228;Paulina;Gêœ
51062794759;Anna;Wróbel
79020256413;Konrad;Jaskó³ka
31121527220;Krzysztof;Kadaœ
26012344725;Magdalena;Kaczanka
25030950127;Alicja;Kadula
83121350167;Paulina;Kaczanka
89111397200;Krzysztof;Sosna
23092548493;Krzysztof;Nowak
75031831492;Martyna;Jab³ko
36020642357;Aleksander;Kacprzak
41010771841;Joanna;Trawa
04061439515;Marcin;Sosna
90100812181;Katarzyna;Sosna
53041192036;Klaudia;Babko
53010252400;Natalia;Kowalczyk
08081654617;Adam;O³ówek
43071560971;Magdalena;Kabela
86052719982;Magdalena;Rumianek
51042367563;Anna;Wróbel
60090836858;Magdalena;Maksymowicz
01081332885;Piotr;Kacera
37101766520;Katarzyna;Deszczowiec
11080377859;Konrad;Kaczmarek
86061532707;Marcin;Abarowicz
84050786314;Piotr;Trawa
39092377242;Mateusz;Abelec
65121563029;Mateusz;Trawa
85021128424;Martyna;Kaczmarek
64071040364;Adam;Kadaœ
74092067057;Natalia;Kachel
52100383562;Krzysztof;Jab³ko
12112450868;Jakub;Bachara
17090751360;Mateusz;Deszczowiec
02081237465;Aleksanda;Struœ
27040240463;Dominik;Kachel
63090823679;Jakub;Abaszyn
61121528797;Magdalena;Brzoza
42091661268;Mateusz;Kaczanka
11061962909;Paulina;Maksymowicz
69121388230;Konrad;Jaskó³ka
29052795193;Micha³;Sosna
53022118226;Magdalena;Gêœ
17072531015;Mateusz;Trawa
54110626278;Joanna;Deszczowiec
39081724390;Micha³;Rumianek
52030987952;Daria;Kabela
99122089649;Aleksander;Sosna
21080155783;Natalia;Trawa
15091563573;Micha³;Jab³ko
27050321587;Joanna;Bachara
07092571736;Marcin;Abarowicz
71012543228;Daria;Kadaœ
29102226261;Katarzyna;Sosna
67040317665;Daria;O³ówek
74102694245;Joanna;Brzoza
17051154167;Joanna;Babko
19070259193;Krzysztof;Abarowicz
89071559859;Piotr;Kachel
30121695232;Dominik;Trawa
28072233490;Jakub;Baczak
86080856736;Jakub;Kadula
56082774546;Adam;Abaszyn
25030932667;Marcin;Kaduszko
51010652469;Aleksanda;Wróbel
62090355999;Katarzyna;Abelec
69030672546;Dominik;Abelec
00101749260;Aleksanda;Kachel
85122163765;Piotr;Jaskó³ka
65081436140;Paulina;Struœ
42062018371;Adam;Bachara
68111487460;Daria;Nowak
80050292078;Dominik;Kaczka
19092454535;Martyna;Brzoza
17070567214;Mateusz;Kacera
74061220804;Klaudia;Struœ
36011140014;Aleksanda;Nowak
81010824567;Piotr;Jaskó³ka
36122158245;Mateusz;Jaskó³ka
95102349909;Marcin;Ró¿a
08031899336;Adam;Tygrys
80010612464;Piotr;Bachara
04101197189;Adam;Kacera
83052124111;Jakub;Kacera
69092626938;Adam;Jaskó³ka
99051682971;Piotr;Kowalczyk
19031922259;Konrad;Abelec
13071477656;Piotr;Baczak
82092147600;Joanna;Kacera
86010620190;Piotr;Abelec
31011957831;Daria;Kadaœ
80030836054;Katarzyna;Abaszyn
83120861624;Mateusz;Gêœ
91102564307;Katarzyna;Jab³ko
76120273391;Aleksander;Kaduszko
07111079206;Mateusz;Nowak
34032553181;Daria;Kaczmarek
71091039307;Marcin;B³aszczyk
82111060469;Magdalena;Kaczka
47022652561;Daria;Struœ
00081628218;Sebastian;Trawa
72062067429;Micha³;Kacprzak
91061736429;Aleksanda;Sosna
41090984828;Piotr;Wróbel
92061672153;Dominik;Deszczowiec
84062662805;Natalia;Wróbel
36110441719;Adam;Wróbel
92031469614;Alicja;Struœ
63110975079;Adam;Kacprzak
96012739552;Sebastian;B³aszczyk
00022863832;Jakub;Struœ
91031390922;Daria;Kabela
03112039861;Dominik;Ró¿a
45050176059;Natalia;Kaczanka
16091443572;Magdalena;Abaszyn
65102437385;Joanna;Kadaœ
69102558925;Paulina;Deszczowiec
36112637139;Daria;Gêœ
36102138157;Joanna;B³aszczyk
96051511978;Paulina;Babko
62100994363;Martyna;Abelec
26091472503;Jakub;Kacera
28070240234;Aleksanda;B³aszczyk
83031333333;Dominik;Kadula
65031251534;Anna;Kaczmarzyk
90030929212;Krzysztof;Kaduszko
81100535767;Marcin;Jab³ko
17081633593;Paulina;Brzoza
62040326380;Krzysztof;Kaczmarzyk
93010918771;Micha³;Abelec
07100370949;Sebastian;Bachara
40081327279;Katarzyna;Baczak
83111873723;Sebastian;Kacprzak
16021314974;Daria;Sosna
59061788604;Klaudia;Kowalczyk
78111842090;Aleksanda;Abelec
34050579097;Mateusz;Kadula
85081364388;Klaudia;Wróbel
65122458177;Katarzyna;Babko
92031183719;Katarzyna;Wróbel
25050462641;Adam;Jab³ko
71032737836;Micha³;Babko
23090741791;Krzysztof;Babko
79122765431;Joanna;Babko
29050414862;Klaudia;Trawa
09041142606;Anna;Abelec
73121224817;Konrad;Kaczmarek
27112293622;Krzysztof;Abarowicz
49062319806;Marcin;Struœ
13042178640;Alicja;Gêœ
30010655065;Natalia;Kacera
29041949989;Martyna;Ró¿a
58111012852;Martyna;Struœ
33071069156;Klaudia;Wróbel
02091231625;Paulina;Kaczanka
88070177632;Martyna;Brzoza
03012542124;Dominik;Kaczka
64060970430;Martyna;Kachel
10091691932;Aleksanda;O³ówek
74070455715;Daria;Kowalczyk
07091165132;Mateusz;Trawa
09050592277;Micha³;Kaczmarek
24020778729;Piotr;Brzoza
39092621288;Marcin;Kaduszko
07021838875;Jakub;Bachara
28090881992;Krzysztof;Struœ
69021247663;Sebastian;Kaduszko
41060485419;Natalia;Trawa
36071933195;Marcin;O³ówek
87030712959;Aleksander;O³ówek
09062837200;Katarzyna;Abelec
29070364945;Marcin;Kadaœ
83040470870;Natalia;Kacprzak
55071272952;Joanna;O³ówek
34070720631;Aleksanda;Jab³ko
00031147014;Katarzyna;Tygrys
93110563732;Anna;Abelec
14012669101;Alicja;Kabela
19051627803;Alicja;Kowalczyk
54092365803;Krzysztof;Kaczmarzyk
41082129977;Daria;Bachara
77070420560;Sebastian;Kaczka
81031773211;Marcin;Kadaœ
67071616828;Krzysztof;Jab³ko
23021448277;Sebastian;Struœ
68082524444;Aleksanda;Abarowicz
76031625415;Aleksanda;Trawa
25082054511;Klaudia;Babko
17091158144;Marcin;Kaczmarzyk
66050677790;Klaudia;Kaczanka
17041552487;Dominik;Kaczmarzyk
87101245100;Aleksander;Kabela
06060492218;Alicja;Kadaœ
02051696669;Micha³;Kacera
73011842432;Klaudia;Kabela
05010253767;Klaudia;Kaczka
01042636829;Micha³;Ró¿a
09091353095;Natalia;Struœ
10020154815;Mateusz;Jaskó³ka
39110595328;Micha³;Tygrys
83020444426;Marcin;Wróbel
68060242675;Alicja;Abarowicz
63101920764;Daria;B³aszczyk
28090668523;Paulina;Abaszyn
58080338381;Aleksanda;Kaczmarzyk
65120862270;Katarzyna;Kachel
01101197361;Dominik;Kaczmarek
39121390069;Dominik;B³aszczyk
12041781156;Piotr;B³aszczyk
97092655906;Piotr;Ró¿a
76071772487;Alicja;Abaszyn
95042639904;Adam;Wróbel
22081833331;Aleksander;Sosna
74061272043;Anna;Kacprzak
20042220963;Piotr;Kabela
27062339455;Marcin;Ró¿a
18032067977;Marcin;Abarowicz
28081046897;Micha³;Baczak
10020876891;Adam;Trawa
05051424547;Micha³;Kaduszko
60042199102;Piotr;Nowak
80100490388;Aleksanda;Kadaœ
00021470342;Magdalena;Kabela
81072670732;Micha³;Kaczmarek
82070160486;Natalia;Gêœ
35021256154;Joanna;Gêœ
90080723327;Klaudia;Abarowicz
78121436688;Marcin;Gêœ
46022496462;Krzysztof;Bachara
41122773731;Jakub;O³ówek
71052784183;Paulina;Kacera
04111516519;Anna;Kaduszko
16110779325;Magdalena;Rumianek
06041818861;Konrad;Maksymowicz
95021981621;Paulina;Maksymowicz
04052755965;Klaudia;Kachel
97120863126;Marcin;O³ówek
84010186993;Jakub;Gêœ
65072269626;Alicja;Rumianek
15061553916;Joanna;Abelec
17012085334;Marcin;Kowalczyk
70081830976;Klaudia;Rumianek
48010672780;Daria;Rumianek
43080612085;Martyna;Deszczowiec
80101625113;Aleksanda;Baczak
67092464652;Paulina;Rumianek
58032778410;Mateusz;Kachel
55032310065;Krzysztof;Abarowicz
75010196530;Klaudia;Kaduszko
02072191518;Aleksanda;O³ówek
74022456186;Katarzyna;O³ówek
26010147201;Joanna;Kaczmarek
52062684576;Daria;Kaczmarek
49112897294;Krzysztof;Wróbel
55042117819;Natalia;Babko
28110251112;Joanna;Kowalczyk
06040815132;Micha³;Gêœ
11090923101;Anna;Bachara
84100969762;Magdalena;Babko
90070543892;Adam;Jaskó³ka
25072230695;Klaudia;Maksymowicz
39070977907;Joanna;Abelec
58071770860;Magdalena;O³ówek
93102344285;Mateusz;Abelec
80012496850;Krzysztof;Jab³ko
33090756058;Aleksander;Baczak
81041180374;Magdalena;Kabela
41061442577;Joanna;Ró¿a
05122246403;Joanna;Tygrys
74112359731;Magdalena;Kowalczyk
99120729298;Dominik;Kadaœ
56080455027;Marcin;Jab³ko
23041485972;Marcin;Kaczka
30070861132;Micha³;O³ówek
32042019871;Martyna;Kowalczyk
31081067795;Paulina;Kaczka
86092451655;Daria;Kachel
44092615708;Dominik;Kacera
39021834833;Katarzyna;Kaczanka
89021432985;Micha³;Jab³ko
66082126009;Aleksander;Wróbel
15091982784;Joanna;Brzoza
36100823571;Daria;Gêœ
22021125079;Anna;Kaczmarzyk
81031180916;Konrad;Wróbel
48111899998;Konrad;Deszczowiec
94070716732;Mateusz;Maksymowicz
92120980472;Piotr;Wróbel
74022177668;Daria;Deszczowiec
77061859440;Natalia;Jab³ko
58111190328;Martyna;Kadaœ
80022038647;Klaudia;Jab³ko
90102262925;Krzysztof;Kachel
84050964389;Martyna;Abelec
10020979227;Micha³;Nowak
89061032509;Katarzyna;Kacprzak
08041522249;Aleksander;Baczak
78041810705;Joanna;Kacprzak
60071578525;Aleksanda;Kadula
35080696210;Martyna;Kadula
90120743547;Martyna;Kadaœ
08120387749;Sebastian;Trawa
25120238352;Paulina;B³aszczyk
89060377465;Aleksanda;Sosna
79111283033;Adam;Brzoza
59031182866;Aleksander;Kaczka
26052140252;Magdalena;Kaczmarzyk
45020874583;Krzysztof;Maksymowicz
35030119433;Daria;Nowak
77081559112;Daria;Kabela
94050774496;Alicja;B³aszczyk
84011778092;Marcin;Kaczka
58080321342;Krzysztof;Kadula
19092069651;Konrad;Kadaœ
05082672679;Aleksander;Wróbel
78061357211;Piotr;Brzoza
38032729006;Sebastian;Struœ
19110236735;Natalia;Maksymowicz
23041643943;Anna;Babko
18122635693;Mateusz;Kacera
76022874583;Klaudia;Kaczanka
86090462781;Aleksander;Kaczanka
92120866655;Natalia;Kaczanka
63080220800;Dominik;Brzoza
27032419116;Martyna;Kacprzak
17032193924;Jakub;Kaczanka
13050582059;Anna;Struœ
02062514849;Jakub;Maksymowicz
05041178405;Piotr;Baczak
62082873501;Aleksander;Kadaœ
65010284369;Marcin;Sosna
31120779440;Dominik;Brzoza
56081127022;Sebastian;Sosna
00012571028;Krzysztof;Struœ
91051964297;Piotr;Ró¿a
15112532855;Katarzyna;Sosna
98031920656;Paulina;Sosna
13021364747;Anna;Gêœ
48101470129;Paulina;Brzoza
10030679741;Daria;Kabela
21040185215;Alicja;Kadula
08111128555;Aleksanda;Gêœ
92041082744;Konrad;Babko
86050941893;Martyna;O³ówek
69121615146;Aleksanda;Struœ
57021788642;Piotr;Maksymowicz
87112851007;Konrad;Kowalczyk
72022361953;Sebastian;Deszczowiec
53111269660;Magdalena;Kaduszko
17050585232;Joanna;Nowak
76051923424;Mateusz;Kaduszko
54020925780;Piotr;Kacera
08070826518;Jakub;Sosna
02060333738;Paulina;Kaczmarzyk
98032437010;Sebastian;Kaczmarzyk
61112247896;Aleksander;Kaczanka
64072725073;Mateusz;Jab³ko
10091716301;Martyna;Gêœ
69081412177;Dominik;Abelec
97080325787;Martyna;Abelec
94011885324;Katarzyna;Trawa
54070123287;Mateusz;Ró¿a
62121659168;Katarzyna;Kaczmarek
04090561940;Daria;Kadaœ
53061932600;Krzysztof;Nowak
56032322960;Adam;Trawa
16101178411;Micha³;Struœ
86062342785;Krzysztof;Abaszyn
03032611068;Alicja;Struœ
75111068736;Mateusz;Abaszyn
17111895708;Klaudia;Kadula
93091837273;Krzysztof;Jaskó³ka
89032815550;Daria;Jaskó³ka
57040548774;Sebastian;Nowak
61071398710;Martyna;Kaduszko
88101022724;Sebastian;Bachara
16122895017;Micha³;Jab³ko
85051848807;Joanna;Kachel
15021448770;Magdalena;Kaczmarzyk
13110630120;Sebastian;Kaczanka
80121478811;Alicja;Abelec
43010979340;Natalia;Jab³ko
07070694682;Mateusz;Wróbel
42111174458;Sebastian;Wróbel
43112033448;Martyna;Maksymowicz
02091869736;Joanna;Kaczka
91021688432;Martyna;Kadula
52082644867;Marcin;Baczak
77062075204;Jakub;Maksymowicz
77121039533;Daria;Wróbel
89112797547;Joanna;Nowak
93052766952;Mateusz;Gêœ
10091327332;Aleksanda;Kachel
62091335614;Marcin;Baczak
99102476327;Joanna;Wróbel
82082382057;Dominik;Kaczanka
38041623689;Jakub;Bachara
20040568548;Paulina;Abelec
49111325497;Sebastian;Bachara
48010837650;Aleksander;Kowalczyk
03060843551;Dominik;Kabela
35011887962;Adam;Abelec
64120548828;Anna;Rumianek
42031526578;Paulina;Struœ
00051817220;Magdalena;Nowak
60062463882;Magdalena;Bachara
97091424444;Jakub;Kadaœ
28090860620;Aleksander;Bachara
52031522428;Katarzyna;Maksymowicz
72120685344;Marcin;Brzoza
66062526748;Magdalena;Abaszyn
94112720902;Klaudia;Gêœ
71071845186;Krzysztof;Kaczmarek
84061297651;Paulina;Kaczmarzyk
33072663238;Magdalena;Nowak
39102280903;Klaudia;Jaskó³ka
68121315333;Jakub;Jab³ko
21092647017;Martyna;Sosna
53090539536;Marcin;Kachel
27120624467;Martyna;Kaczmarzyk
07060336769;Dominik;Kadaœ
76020960559;Martyna;Struœ
09100477869;Mateusz;Abelec
65031816604;Marcin;Struœ
78081494567;Piotr;Kabela
57020125695;Dominik;Kowalczyk
68081866209;Dominik;Abaszyn
84061635161;Joanna;Kadula
36081317465;Mateusz;Ró¿a
49061235008;Anna;Rumianek
00052284361;Daria;Kadula
31070921397;Magdalena;Kacprzak
52122391717;Aleksanda;Brzoza
93060159503;Magdalena;Kadaœ
29082171213;Konrad;O³ówek
73072696245;Anna;Jaskó³ka
39022150542;Klaudia;Ró¿a
15120745654;Klaudia;O³ówek
10032674521;Krzysztof;Abarowicz
20050143675;Micha³;Tygrys
36091764409;Alicja;Bachara
46111177230;Klaudia;Kadaœ
56121924901;Sebastian;Kacera
88021553243;Mateusz;Nowak
54052229415;Konrad;Kowalczyk
70042074179;Mateusz;Brzoza
07030737891;Marcin;Baczak
20061859670;Magdalena;B³aszczyk
45071913629;Jakub;Babko
89060614138;Konrad;Nowak
80011140729;Aleksanda;Kachel
77111335571;Daria;Jab³ko
21110216971;Daria;Struœ
97121635772;Micha³;Abaszyn
90082783395;Anna;Wróbel
88041852228;Katarzyna;Kaczka
04072221401;Piotr;Baczak
77112094644;Katarzyna;Jaskó³ka
96032779419;Krzysztof;Baczak
49121672137;Daria;Kabela
44081173240;Daria;Abarowicz
40070178644;Jakub;Kowalczyk
48032327520;Katarzyna;Kaczmarzyk
66050971636;Dominik;Tygrys
18020799946;Martyna;Baczak
60120877605;Alicja;Abaszyn
56052121192;Mateusz;Deszczowiec
20050449631;Joanna;Abelec
39042722305;Martyna;Maksymowicz
91111296106;Natalia;Kaduszko
89090339064;Marcin;Abelec
19082331742;Marcin;Trawa
71042772396;Marcin;Abarowicz
11011631955;Klaudia;Deszczowiec
20012580021;Katarzyna;Kaczmarek
70060522284;Marcin;Kadula
88080215153;Daria;Kacera
88112822307;Piotr;Kaczmarek
62122247248;Aleksanda;Kaczka
89070314364;Konrad;O³ówek
01032192262;Klaudia;Jab³ko
80121076490;Piotr;B³aszczyk
12071045452;Jakub;B³aszczyk
93051964593;Aleksanda;Kaczka
37121827976;Jakub;Struœ
25072786868;Aleksanda;Kaczmarek
82112369384;Piotr;Kacprzak
18081482935;Micha³;Baczak
07060377648;Martyna;Ró¿a
47032591670;Sebastian;Struœ
40051266707;Joanna;Deszczowiec
92020774809;Daria;Kaduszko
11110451146;Adam;Trawa
86091891234;Anna;Kachel
67040685045;Paulina;Kachel
72091013096;Jakub;Baczak
38060728649;Piotr;Deszczowiec
80070179265;Aleksander;Gêœ
42112384168;Konrad;Babko
59100238643;Aleksanda;Jaskó³ka
62010319855;Joanna;Jaskó³ka
93092779123;Adam;Kaczanka
66031483902;Marcin;Jab³ko
71111978112;Natalia;Struœ
99012220504;Aleksander;Kacera
43041933894;Aleksanda;Baczak
16011661298;Dominik;Kacera
94031597271;Klaudia;Kaczanka
98041129329;Joanna;Baczak
69052277657;Krzysztof;Abarowicz
10022145088;Aleksander;Kaczanka
45122182335;Aleksander;Kaduszko
42042798814;Anna;Kacprzak
02120151829;Paulina;Kaczka
76030257768;Daria;Kacprzak
21122541280;Joanna;O³ówek
02040723052;Micha³;Jab³ko
78081779579;Piotr;Nowak
81062738693;Natalia;Kacera
27061779675;Anna;Kacprzak
90031590220;Joanna;Nowak
17040455989;Sebastian;Kachel
41081233888;Piotr;Ró¿a
58111879165;Krzysztof;Kaczmarek
83110374200;Katarzyna;Deszczowiec
47101417059;Magdalena;Struœ
75080863007;Magdalena;Struœ
39102271140;Daria;Kaczka
25081585662;Klaudia;Brzoza
50070698573;Natalia;Kadaœ
44110415608;Konrad;O³ówek
12011889945;Joanna;Wróbel
42022763839;Piotr;Kaczmarek
80120812599;Aleksander;Nowak
64081255377;Mateusz;Nowak
89012722844;Alicja;B³aszczyk
18100196825;Magdalena;Kaczmarzyk
15101180301;Martyna;Brzoza
73032091903;Piotr;Brzoza
03020737909;Mateusz;Kaduszko
47121398948;Anna;Maksymowicz
85011291896;Krzysztof;Kabela
53122037623;Dominik;Kaczmarek
03072062296;Magdalena;Rumianek
00060914421;Mateusz;Kachel
00051256849;Martyna;Kaczka
81112015755;Anna;Trawa
77071622947;Adam;Rumianek
64010527523;Daria;Kadula
09040159303;Martyna;Kacera
45122341278;Alicja;Sosna
32042365974;Klaudia;Kadula
20030270578;Konrad;Trawa
33042613698;Joanna;Sosna
87022340939;Klaudia;Jaskó³ka
56071340824;Konrad;Babko
31031043562;Paulina;Struœ
67091478375;Konrad;Kacprzak
68051618094;Adam;Gêœ
83080788721;Anna;Deszczowiec
67021034319;Konrad;Kaczmarek
00080573349;Anna;Kacera
09120845570;Micha³;Kaczanka
19071260352;Marcin;Trawa
44072864072;Mateusz;Kaczka
10112675083;Krzysztof;Brzoza
21041042392;Aleksanda;O³ówek
13082527061;Piotr;Jaskó³ka
28091231536;Natalia;Abaszyn
69010690815;Natalia;Sosna
45030880081;Aleksanda;Kaczka
96011582228;Piotr;Kacprzak
07062579437;Katarzyna;Gêœ
62070954976;Joanna;Abarowicz
49110613853;Daria;Kaczanka
66041612383;Magdalena;Nowak
13042079029;Joanna;Sosna
08041780071;Aleksander;Kabela
29010919137;Martyna;Kadaœ
41122648964;Daria;Kacprzak
23041385659;Anna;Abarowicz
94081458913;Anna;Kaczmarzyk
25040243979;Magdalena;Kacprzak
24071365420;Marcin;Abaszyn
70031993154;Anna;Kachel
62111951472;Katarzyna;Gêœ
05071736030;Krzysztof;Kaczanka
56110284694;Krzysztof;Jab³ko
07030230904;Aleksanda;Gêœ
98022038809;Aleksanda;Kaduszko
97031765344;Micha³;Abarowicz
35041183417;Natalia;Sosna
59030725049;Aleksander;Ró¿a
10112760698;Natalia;Kaczmarzyk
88072328885;Martyna;Ró¿a
22022845785;Paulina;Nowak
42090719577;Alicja;Kaczmarek
43020944840;Konrad;Kaczmarek
85042410321;Konrad;Kaduszko
06082389669;Mateusz;Baczak
35050318299;Piotr;Sosna
21062652488;Dominik;Kadula
55110911872;Adam;Kacprzak
81092538041;Sebastian;Deszczowiec
75111844204;Adam;O³ówek
19022436489;Anna;Baczak
88030250737;Adam;Ró¿a
72112525095;Paulina;Sosna
11101771861;Sebastian;Abelec
25112692751;Alicja;Bachara
11062159116;Magdalena;Kaduszko
56111261673;Klaudia;Kadaœ
38010720100;Micha³;B³aszczyk
38111686080;Krzysztof;Kaczmarek
70092160696;Natalia;Abarowicz
42012747019;Sebastian;Kaduszko
64112873262;Anna;Abelec
84111339159;Katarzyna;Sosna
54021854533;Konrad;Kadula
33070950886;Anna;Struœ
66072276183;Micha³;Jab³ko
96030727513;Konrad;Kowalczyk
90122250484;Katarzyna;Baczak
73042041364;Sebastian;Kaduszko
32061715213;Sebastian;Bachara
05102327283;Paulina;O³ówek
54062311655;Klaudia;Nowak
98022321928;Mateusz;Kowalczyk
68071264829;Magdalena;Kaczanka
82032619575;Daria;Gêœ
11030782553;Aleksander;Kowalczyk
91061797395;Klaudia;Gêœ
60082026437;Daria;Wróbel
78081238436;Piotr;Tygrys
56011572420;Aleksander;Jab³ko
73111023568;Mateusz;Bachara
32072072556;Marcin;Kacera
75102059018;Klaudia;Babko
27010998988;Alicja;Kacera
44051054150;Magdalena;Jaskó³ka
91050890951;Paulina;Nowak
52070380140;Micha³;Abaszyn
89062777289;Jakub;Maksymowicz
07030443893;Aleksander;Kaczmarzyk
61031550895;Daria;Bachara
86051529146;Mateusz;Wróbel
00090594177;Anna;Kacprzak
28032859558;Konrad;Abaszyn
62042493330;Daria;Kowalczyk
35052160760;Konrad;Abelec
98010551275;Paulina;Kowalczyk
17042646202;Micha³;Jab³ko
70091454544;Aleksanda;Deszczowiec
12030137195;Magdalena;Struœ
81102350072;Adam;Deszczowiec
27081715150;Joanna;Kaczka
15041298557;Martyna;Deszczowiec
84080957291;Joanna;Kaczka
97022656982;Konrad;Bachara
12052222323;Magdalena;Kacprzak
99011349248;Dominik;Abarowicz
29091181939;Alicja;O³ówek
36011143424;Piotr;Bachara
88082212017;Aleksander;Brzoza
68040816679;Jakub;Struœ
74082558448;Adam;Baczak
55020374000;Micha³;Abelec
75091950209;Micha³;Abaszyn
80081388051;Natalia;Wróbel
09091216614;Marcin;Bachara
06110782337;Jakub;Kaczmarzyk
78071215982;Alicja;Jaskó³ka
79052770816;Daria;Kaczka
69022556217;Aleksander;Kaczka
55020296582;Daria;Tygrys
46090988518;Joanna;Gêœ
51100612586;Aleksanda;Kachel
02111492048;Adam;Brzoza
01081349189;Daria;Bachara
31030548750;Joanna;Ró¿a
93101977193;Klaudia;Kaczmarzyk
